CompetitorId;CompetitorName;FirstName;LastName;Gender;Age;CountryCode;RegionId;RegionalName;Profession;Height_cm;Weight_kg;AffiliateId;AffiliateName;DivisionId;RegionName;RegionCode;RegionalCode;Status;TeamCaptain;CountryOfOriginCode;BackSquat_kg;CleanAndJerk_kg;Snatch_kg;DeadLift_kg;FightGoneBad;MaxPullUps;Fran;Grace;Helen;Filthy50;Sprint400m;Rn5k
158264;Patrick Vellner;Patrick;Vellner;M;28;CA;32;All;0;165.93999;88.45044;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;206.38435;161.02516;129.27373;251.74356;389;64;2:14;1:17;9:46;20:16;1:06;18:50
153604;Mathew Fraser;Mathew;Fraser;M;28;US;32;All;0;161.93999;86.18248;null;null;01;Central East;Central East;Central East;ACT;0;US;219.99213;170.097;142.88148;226.796;--;50;2:07;1:18;--;--;--;--
107101;Brent Fikowski;Brent;Fikowski;M;27;CA;32;All;0;187.42;97.52228;null;null;01;Canada West;Canada West;Canada West;ACT;0;CA;--;--;136.0776;--;--;--;--;--;7:08;--;--;--
153625;Cole Sager;Cole;Sager;M;27;US;32;All;0;164.93999;90.7184;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;215.4562;156.48924;124.7378;226.796;490;68;2:05;1:10;7:14;13:15;0:54;--
975774;Roman Khrennikov;Roman;Khrennikov;M;23;RU;32;All;0;182;97;null;null;01;Europe North;Europe North;Europe North;ACT;0;RU;219.99213;129.72731;99.79024;209.55951;--;50;2:45;1:50;--;--;--;--
124483;Josh Bridges;Josh;Bridges;M;35;US;32;All;0;159.93999;78.47141;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
20698;Tim Paulson;Tim;Paulson;M;28;US;32;All;0;186.42;97.52228;null;null;01;North East;North East;North East;ACT;0;US;210.92029;165.56108;136.0776;233.59988;508;68;2:15;1:15;6:58;--;1:01;20:48
698182;Adrian Mundwiler;Adrian;Mundwiler;M;25;DE;32;All;0;171;83;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;DE;220;160;140;240;--;--;--;--;--;--;--;--
24309;Lukas Högberg;Lukas;Högberg;M;27;SE;32;All;0;183;95.70792;null;null;01;Europe North;Europe North;Europe North;ACT;0;SE;200;155;130;243;--;--;--;--;--;--;--;--
323300;Mitchel Stevenson;Mitchel;Stevenson;M;25;US;32;All;0;163.93999;83.91452;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
5312;Nicholas Urankar;Nicholas;Urankar;M;34;US;32;All;0;164.93999;87.08966;null;null;01;Central East;Central East;Central East;ACT;0;US;217.72417;179.62244;142.88148;251.74356;--;55;2:10;1:24;--;15:30;--;19:37
126813;Craig Kenney;Craig;Kenney;M;31;US;32;All;0;185.42;92.07918;null;null;01;North East;North East;North East;ACT;0;US;201.84843;154.22128;136.0776;238.1358;460;--;2:23;1:10;7:30;15:28;--;--
5013;Alex Anderson;Alex;Anderson;M;28;US;32;All;0;164.93999;92.98636;null;null;01;Central East;Central East;Central East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
34796;Scott Panchik;Scott;Panchik;M;30;US;32;All;0;163.93999;84.8217;null;null;01;Central East;Central East;Central East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
92567;Andrey Ganin;Andrey;Ganin;M;34;RU;32;All;0;185;104;null;null;01;Europe North;Europe North;Europe North;ACT;0;RU;200;151;130;260;--;63;2:13;--;--;--;0:57;18:55
81616;Björgvin Karl Guðmundsson;Björgvin Karl;Guðmundsson;M;25;IS;32;All;0;178;83.91452;null;null;01;Europe North;Europe North;Europe North;ACT;0;IS;201.84843;151.95332;129.72731;235.86784;--;65;2:23;2:00;--;--;--;19:20
247005;Streat Hoerner;Streat;Hoerner;M;23;US;32;All;0;163.93999;89.81122;null;null;01;North Central;North Central;North Central;ACT;0;US;201.84843;156.48924;122.46984;238.1358;--;--;--;--;--;--;--;--
501728;Jason Carroll;Jason;Carroll;M;29;US;32;All;0;164.93999;83.91452;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;199.58047;145.14944;114.30518;251.74356;--;--;--;--;--;--;--;--
6122;Christian Lucero;Christian;Lucero;M;25;US;32;All;0;163.93999;86.63607;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
19269;Cody Anderson;Cody;Anderson;M;26;US;32;All;0;161.93999;77.11064;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;183.70476;145.14944;115.66596;190.50864;489;73;2:06;1:40;7:47;16:18;0:59;22:33
310970;Saxon Panchik;Saxon;Panchik;M;22;US;32;All;0;163.93999;79.3786;null;null;01;Central East;Central East;Central East;ACT;0;US;208.65233;158.7572;131.54169;215.4562;--;62;2:17;1:33;7:18;--;0:52;19:12
143996;George Sanchez;George;Sanchez;M;27;US;32;All;0;186.42;95.25432;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;197.31252;161.02516;124.7378;265.35132;469;--;2:14;1:28;6:45;13:43;0:52;--
251546;Alexandre Caron;Alexandre;Caron;M;22;CA;32;All;0;165.93999;90.7184;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;208.65233;161.02516;130.18091;247.20764;--;50;2:23;1:30;--;20:02;--;19:02
211543;Marquan Jones;Marquan;Jones;M;28;US;32;All;0;165.93999;90.7184;null;null;01;North East;North East;North East;ACT;0;US;190.50864;158.7572;136.0776;219.99213;384;64;2:29;1:26;8:05;--;--;--
571999;R. Paul Castillo;R. Paul;Castillo;M;28;US;32;All;0;165.93999;90.7184;null;null;01;Central East;Central East;Central East;ACT;0;US;201.84843;151.95332;122.46984;226.796;--;--;2:18;1:12;7:48;--;1:06;21:00
8325;Nick Bloch;Nick;Bloch;M;32;US;32;All;0;185.42;95.25432;null;null;01;North Central;North Central;North Central;ACT;0;US;247.20764;165.56108;142.88148;281.22705;--;50;2:20;1:03;6:58;17:23;1:00;19:30
21292;Garret Fisher;Garret;Fisher;M;27;US;32;All;0;187.42;98.42947;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;229.51755;174.63292;144.69585;251.28996;--;--;2:09;--;--;--;0:55;--
423720;Andre Jordan;Andre;Jordan;M;20;US;32;All;0;164.93999;86.18248;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;192.7766;152.8605;122.46984;226.796;--;--;--;--;--;--;--;--
18543;Frederik Aegidius;Frederik;Aegidius;M;31;IS;32;All;0;174;84;null;null;01;Europe North;Europe North;Europe North;ACT;0;IS;210;155;120;230;464;50;2:27;1:40;8:00;17:50;1:07;22:20
690608;Drew Wayman;Drew;Wayman;M;22;US;32;All;0;165.93999;95.25432;null;null;01;Central East;Central East;Central East;ACT;0;US;195.04456;151.95332;124.7378;233.59988;--;--;2:22;1:30;--;--;--;19:00
267027;Dre Strohm;Dre;Strohm;M;24;US;32;All;0;163.93999;83.91452;null;null;01;Central East;Central East;Central East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
157139;Cody Mooney;Cody;Mooney;M;24;US;32;All;0;185.42;94.34714;null;null;01;North East;North East;North East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
2476;Luke Schafer;Luke;Schafer;M;24;US;32;All;0;162.93999;81.64656;null;null;01;North Central;North Central;North Central;ACT;0;US;182;132;111;227;--;50;2:11;1:57;7:36;18:27;0:58;18:45
134617;Sean Sweeney;Sean;Sweeney;M;26;US;32;All;0;163.93999;88.45044;null;null;01;South West;South West;South West;ACT;0;US;201.84843;154.67487;127.00576;240.40376;--;--;2:19;1:28;6:38;--;--;--
93425;Cameron Pernich;Cameron;Pernich;M;24;US;32;All;0;186.42;99.79024;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;229.06396;183.70476;149.68536;247.20764;--;--;2:11;--;--;--;--;--
105058;Jonathan Gibson;Jonathan;Gibson;M;28;CA;32;All;0;187.42;99.79024;null;null;01;Canada West;Canada West;Canada West;ACT;0;CA;199.58047;149.68536;117.93392;256.27948;--;--;2:17;1:44;--;--;--;--
95022;Rogelio Gamboa;Rogelio;Gamboa;M;31;US;32;All;0;162.93999;90.7184;null;null;01;South Central;South Central;South Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
95929;Mitch Barnard;Mitch;Barnard;M;28;CA;32;All;0;162.93999;85.2753;null;null;01;Canada West;Canada West;Canada West;ACT;0;CA;--;--;--;--;--;--;--;--;--;--;--;--
811708;Justin Medeiros;Justin;Medeiros;M;19;US;32;All;0;163.93999;86.18248;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
250172;Bronislaw Olenkowicz;Bronislaw;Olenkowicz;M;29;PL;32;All;0;182;100;null;null;01;Europe North;Europe North;Europe North;ACT;0;PL;--;--;--;--;--;--;2:57;1:13;--;--;--;--
1059467;Lazar Đukić;Lazar;Đukić;M;22;RS;32;All;0;183;93;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;RS;185;155;125;220;--;--;2:04;--;--;--;--;19:54
91641;Joseph Tortora;Joseph;Tortora;M;27;US;32;All;0;164.93999;90.7184;null;null;01;Central East;Central East;Central East;ACT;0;US;204.1164;149.68536;120.20188;215.4562;412;70;2:22;1:45;--;18:49;--;19:33
92926;Daniel Viger;Daniel;Viger;M;23;CA;32;All;0;165.93999;88.45044;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;199.58047;145.14944;120.20188;247.20764;--;60;2:28;1:35;--;--;0:59;20:24
200819;Jak Cornthwaite;Jak;Cornthwaite;M;27;GB;32;All;0;179;92;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GB;--;--;--;--;--;--;--;--;--;--;--;--
547070;Zach Sowder;Zach;Sowder;M;26;US;32;All;0;162.93999;88.45044;null;null;01;Central East;Central East;Central East;ACT;0;US;219.99213;151.95332;113.398;254.01152;--;64;2:10;--;--;--;0:55;21:00
309538;Gena Malkovskiy;Gena;Malkovskiy;M;27;RU;32;All;0;180;98;null;null;01;Europe North;Europe North;Europe North;ACT;0;RU;--;--;--;--;--;--;--;--;--;--;--;--
233782;Tyler Lee;Tyler;Lee;M;28;CA;32;All;0;164.93999;90.7184;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;--;--;--;--;--;--;--;--;--;--;--;--
162712;Spencer Panchik;Spencer;Panchik;M;22;US;32;All;0;162.93999;81.64656;null;null;01;Central East;Central East;Central East;ACT;0;US;210.92029;165.56108;136.0776;226.796;--;--;--;--;--;--;--;--
327636;Samuel Cournoyer;Samuel;Cournoyer;M;22;CA;32;All;0;180;88.45044;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;190.50864;158.7572;133.80965;229.06396;--;--;2:05;1:30;--;--;--;--
30740;Ben Stoneberg;Ben;Stoneberg;M;31;US;32;All;0;161.93999;81.64656;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;215.4562;151.95332;120.20188;226.796;486;63;2:10;1:27;7:06;15:05;0:57;19:00
10342;Shane McBride;Shane;McBride;M;31;US;32;All;0;159.93999;81.64656;null;null;01;North Central;North Central;North Central;ACT;0;US;233.59988;165.56108;127.00576;256.27948;420;81;1:59;--;7:32;--;--;20:34
308651;Brandon Luckett;Brandon;Luckett;M;23;US;32;All;0;186.42;90.7184;null;null;01;South Central;South Central;South Central;ACT;0;US;183.70476;149.68536;120.20188;201.84843;--;--;2:36;--;7:28;--;--;--
44907;Mark Pfeifer;Mark;Pfeifer;M;33;US;32;All;0;163.93999;80.28578;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;104.326164;206.38435;--;54;2:11;--;--;--;--;--
41938;Malachi Bennett;Malachi;Bennett;M;26;US;32;All;0;185.42;89.35763;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
182565;Peter Shaw;Peter;Shaw;M;28;CA;32;All;0;185;96.16151;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;197.31252;147.4174;124.7378;242.67172;478;53;2:21;1:28;7:50;--;--;19:48
105536;Chase Smith;Chase;Smith;M;29;US;32;All;0;163.93999;88.45044;null;null;01;North East;North East;North East;ACT;0;US;227.70319;158.7572;124.7378;249.4756;--;57;2:25;1:35;--;--;0:56;--
297862;Kyle Kleinschmidt;Kyle;Kleinschmidt;M;36;US;32;All;0;185.42;92.98636;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;192.7766;147.4174;129.27373;238.1358;--;--;2:21;--;7:24;--;1:05;20:00
243026;Dylan Martin;Dylan;Martin;M;26;US;32;All;0;163.93999;86.18248;null;null;01;North Central;North Central;North Central;ACT;0;US;206.38435;156.48924;120.20188;238.1358;460;60;2:00;--;--;--;--;--
489030;Nycolas Joyal;Nycolas;Joyal;M;24;CA;32;All;0;164.93999;87.08966;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;--;--;--;--;--;--;--;--;--;--;--;--
62481;Dane mclaughlin;Dane;mclaughlin;M;31;US;32;All;0;186.42;86.18248;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;2:11;--;--;--;--;--
93171;Jeff Patzer;Jeff;Patzer;M;30;US;32;All;0;160.93999;79.3786;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;201.84843;147.4174;120.20188;219.99213;352;--;1:56;1:39;6:34;--;--;--
123764;Logan Collins;Logan;Collins;M;27;US;32;All;0;161.93999;79.3786;null;null;01;South Central;South Central;South Central;ACT;0;US;206.38435;154.22128;120.20188;238.1358;--;90;2:02;1:14;--;--;--;--
290550;Jared Enderton;Jared;Enderton;M;29;US;32;All;0;160.93999;88.45044;null;null;01;South West;South West;South West;ACT;0;US;226.796;174.63292;147.87099;260.8154;--;75;2:05;1:08;--;--;1:02;23:45
28040;Eric Carmody;Eric;Carmody;M;30;US;32;All;0;165.93999;90.7184;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;226.796;154.22128;124.7378;233.59988;484;50;2:20;1:50;7:31;15:30;--;18:08
457623;Josh Gervais;Josh;Gervais;M;26;CA;32;All;0;178;86.18248;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;190.50864;161.02516;131.54169;233.59988;--;81;--;--;--;--;--;--
472642;Uldis Upenieks;Uldis;Upenieks;M;20;LV;32;All;0;175;83;null;null;01;Europe North;Europe North;Europe North;ACT;0;LV;180;135;108;215;--;--;--;--;--;--;--;--
248752;P D Savage;P D;Savage;M;28;GB;32;All;0;185;98;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GB;--;--;--;--;--;--;--;--;--;--;--;--
770341;James Lancaster;James;Lancaster;M;30;US;32;All;0;185.42;93.89355;null;null;01;Central East;Central East;Central East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
135421;Viktor Långsved;Viktor;Långsved;M;26;SE;32;All;0;183;90;null;null;01;Europe North;Europe North;Europe North;ACT;0;SE;--;--;--;--;--;--;--;--;--;--;--;--
230948;Anthony Vazquez;Anthony;Vazquez;M;29;US;32;All;0;185.42;92.53277;null;null;01;North East;North East;North East;ACT;0;US;206.38435;149.68536;120.20188;231.33192;--;--;--;--;--;--;--;19:36
96943;Austin Cahoy;Austin;Cahoy;M;26;US;32;All;0;185.42;99.79024;null;null;01;North Central;North Central;North Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
381136;Chris Detmering;Chris;Detmering;M;28;US;32;All;0;163.93999;88.45044;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;206.38435;151.95332;124.7378;240.40376;453;60;2:08;--;7:33;--;1:01;--
86677;William Kane;William;Kane;M;31;GB;32;All;0;176;84.8217;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GB;185;140;113;210;411;58;2:16;1:43;7:57;17:17;--;20:05
103510;Johnny Medina III;Johnny;Medina III;M;23;US;32;All;0;161.93999;80.73938;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;219.99213;154.22128;124.7378;247.20764;455;60;--;--;--;--;--;--
8356;Paul Tremblay;Paul;Tremblay;M;31;CA;32;All;0;164.93999;90.7184;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;233.59988;165.56108;136.0776;247.20764;451;59;2:12;1:48;--;--;1:00;--
2648;Christian Harris;Christian;Harris;M;31;US;32;All;0;186.42;95.25432;null;null;01;North East;North East;North East;ACT;0;US;235.86784;172.36496;149.68536;247.20764;--;65;2:08;1:29;7:31;--;1:04;21:47
244353;John-Paul Hethcock;John-Paul;Hethcock;M;25;US;32;All;0;164.93999;87.08966;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
22689;Kevin Schuetz;Kevin;Schuetz;M;31;US;32;All;0;186.42;92.98636;null;null;01;North Central;North Central;North Central;ACT;0;US;204.1164;156.48924;136.0776;260.8154;404;54;2:05;1:39;7:41;--;--;21:53
95366;Mitchell Adams;Mitchell;Adams;M;26;GB;32;All;0;167;80;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GB;205;140;113;230;--;56;2:17;1:51;7:46;--;0:59;--
36298;Klaus Hebo Uggerhoj;Klaus Hebo;Uggerhoj;M;27;DK;32;All;0;176;85.72889;null;null;01;Europe North;Europe North;Europe North;ACT;0;DK;188;140;112;220;--;--;--;--;--;--;--;--
588463;Trevor James;Trevor;James;M;26;US;32;All;0;187.42;102.0582;null;null;01;North East;North East;North East;ACT;0;US;219.99213;174.63292;138.34557;249.4756;--;50;2:26;1:21;--;--;1:04;22:28
308712;Jean-Simon Roy-Lemaire;Jean-Simon;Roy-Lemaire;M;24;CA;32;All;0;176;88.45044;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;--;--;--;--;--;--;--;--;--;--;--;--
442586;Philip Bisgaard;Philip;Bisgaard;M;22;DK;32;All;0;182;93;null;null;01;Europe North;Europe North;Europe North;ACT;0;DK;--;--;--;--;--;--;--;--;--;--;--;--
24156;Neal Maddox;Neal;Maddox;M;40;US;32;All;0;164.93999;97.52228;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;231.33192;160.11798;133.80965;229.06396;505;60;2:04;1:35;7:45;14:34;1:01;--
3413;Josh Woodhull;Josh;Woodhull;M;27;US;32;All;0;186.42;90.7184;null;null;01;Central East;Central East;Central East;ACT;0;US;210.92029;151.95332;120.20188;272.1552;448;73;2:13;2:28;7:05;15:22;0:59;20:07
420503;Bryan Wong;Bryan;Wong;M;31;US;32;All;0;163.93999;92.07918;null;null;01;Central East;Central East;Central East;ACT;0;US;--;--;--;--;--;--;2:09;1:36;9:23;--;--;--
447228;Tanner Stahl;Tanner;Stahl;M;22;US;32;All;0;163.93999;81.64656;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;199.58047;142.88148;115.66596;247.20764;--;--;--;--;--;--;--;--
469656;Jeffrey Adler;Jeffrey;Adler;M;24;CA;32;All;0;163.93999;85.72889;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;197.31252;158.7572;122.46984;226.796;470;50;2:08;1:34;7:43;16:38;0:59;19:50
10533;Corey Lunney;Corey;Lunney;M;27;US;32;All;0;163.93999;81.64656;null;null;01;North East;North East;North East;ACT;0;US;231.33192;156.48924;124.7378;251.74356;--;--;2:18;1:42;7:13;19:42;--;18:43
546218;Vinnie Catricala;Vinnie;Catricala;M;29;US;32;All;0;188.42;99.79024;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;188.24068;142.88148;111.13004;199.58047;--;--;--;--;--;--;--;--
329279;George Sterner;George;Sterner;M;19;US;32;All;0;162.93999;83.91452;null;null;01;North Central;North Central;North Central;ACT;0;US;199.58047;158.7572;131.54169;210.92029;470;--;2:26;--;--;--;--;--
551636;Amador Arteaga;Amador;Arteaga;M;23;US;32;All;0;163.93999;87.99685;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;206.38435;154.22128;122.46984;226.796;--;--;2:23;--;--;--;--;--
180541;Alex Vigneault;Alex;Vigneault;M;26;CA;32;All;0;165.93999;94.34714;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;210.92029;163.29312;136.0776;272.1552;457;72;2:14;1:11;7:12;14:54;--;19:30
34435;Tristan Maiorano;Tristan;Maiorano;M;23;US;32;All;0;165.93999;88.45044;null;null;01;North East;North East;North East;ACT;0;US;183.70476;133.80965;106.594124;226.796;--;40;2:25;2:39;--;21:48;--;20:45
335435;Tyler Tosunian;Tyler;Tosunian;M;27;US;32;All;0;161.93999;82.55374;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
120439;Kevin Winkens;Kevin;Winkens;M;28;DE;32;All;0;175;83;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;DE;185;145;111;215;--;57;2:14;--;--;17:40;--;--
13302;Jay Adams;Jay;Adams;M;30;US;32;All;0;164.93999;88.45044;null;null;01;North East;North East;North East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
155471;Darwin Perez;Darwin;Perez;M;29;US;32;All;0;161.93999;79.3786;null;null;01;Central East;Central East;Central East;ACT;0;US;238.1358;165.56108;136.0776;251.74356;--;--;--;--;--;--;--;--
125959;Sigurður Þrastarson;Sigurður;Þrastarson;M;34;IS;32;All;0;179;91;null;null;01;Europe North;Europe North;Europe North;ACT;0;IS;230;145;115;265;--;40;2:03;1:18;6:57;--;--;--
194457;Jake Marconi;Jake;Marconi;M;21;US;32;All;0;161.93999;83.91452;null;null;01;North East;North East;North East;ACT;0;US;206.38435;145.14944;120.20188;229.06396;--;--;--;--;--;--;--;--
566315;Markus Schmidt;Markus;Schmidt;M;33;DE;32;All;0;178;92;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;DE;230;165;125;275;--;--;--;--;--;--;--;--
822789;Alex Kotoulas;Alex;Kotoulas;M;25;GR;32;All;0;4.54;78;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GR;180;135;110;210;--;--;--;--;--;--;--;--
682551;Ryan Sowder;Ryan;Sowder;M;24;US;32;All;0;162.93999;86.18248;null;null;01;Central East;Central East;Central East;ACT;0;US;215.4562;147.4174;115.66596;263.99054;--;50;2:13;--;--;--;--;--
843041;Nick Mathew;Nick;Mathew;M;24;US;32;All;0;163.93999;88.45044;null;null;01;North Central;North Central;North Central;ACT;0;US;247.20764;151.95332;127.00576;247.20764;--;40;--;2:03;--;--;--;21:10
209828;Kyle Cant;Kyle;Cant;M;29;CA;32;All;0;162.93999;83.91452;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;--;--;--;--;--;--;--;--;--;--;--;--
230757;Casper Gammelmark;Casper;Gammelmark;M;27;DK;32;All;0;187;86;null;null;01;Europe North;Europe North;Europe North;ACT;0;DK;--;--;--;--;--;--;--;--;--;--;--;--
27236;Arni Bjorn Kristjansson;Arni Bjorn;Kristjansson;M;30;IS;32;All;0;182;95.25432;null;null;01;Europe North;Europe North;Europe North;ACT;0;IS;210;152;130;250;385;30;--;2:13;8:56;20:16;--;--
243679;Raphael Durand;Raphael;Durand;M;27;US;32;All;0;163.93999;0 lb;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;183.70476;147.4174;113.398;226.796;--;--;2:16;1:34;8:02;--;--;20:31
286691;Joshua Wichtrup;Joshua;Wichtrup;M;26;DE;32;All;0;183;84;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;DE;200;150;120;210;--;--;2:33;--;6:44;--;1:01;--
233034;Tyler Eggimann;Tyler;Eggimann;M;25;US;32;All;0;164.93999;90.7184;null;null;01;South West;South West;South West;ACT;0;US;206.38435;156.48924;122.46984;233.59988;430;63;2:08;1:26;--;--;--;22:00
928431;Mike Brown;Mike;Brown;M;32;US;32;All;0;163.93999;92.98636;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
37172;Marshall Creed;Marshall;Creed;M;28;US;32;All;0;161.93999;78.01782;null;null;01;North Central;North Central;North Central;ACT;0;US;176.90088;133.80965;104.326164;215.4562;409;50;2:19;1:31;7:46;15:30;0:55;--
583360;Josiah Naig;Josiah;Naig;M;27;US;32;All;0;164.93999;90.7184;null;null;01;North Central;North Central;North Central;ACT;0;US;216.36339;156.48924;129.27373;244.48608;--;59;2:14;--;--;--;1:03;--
486876;Alex Bozenhard;Alex;Bozenhard;M;26;US;32;All;0;162.93999;86.18248;null;null;01;North East;North East;North East;ACT;0;US;204.1164;154.22128;122.46984;226.796;427;60;2:15;1:33;7:41;15:53;0:58;--
682536;Mitch Spjut;Mitch;Spjut;M;24;US;32;All;0;7.54;87.54326;null;null;01;South West;South West;South West;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
755342;Zachery Buntin;Zachery;Buntin;M;24;US;32;All;0;8.54;92.98636;null;null;01;North Central;North Central;North Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
251261;Dillon Youngman;Dillon;Youngman;M;24;US;32;All;0;164.93999;88.45044;null;null;01;North Central;North Central;North Central;ACT;0;US;199.58047;158.7572;126.09858;238.1358;--;50;2:51;1:53;--;--;--;19:52
881332;Tommy Vinas;Tommy;Vinas;M;21;US;32;All;0;165.93999;92.98636;null;null;01;South West;South West;South West;ACT;0;US;219.99213;167.82904;136.0776;249.4756;--;--;--;--;--;--;--;--
604049;Weston Neiman;Weston;Neiman;M;29;US;32;All;0;164.93999;90.26481;null;null;01;South Central;South Central;South Central;ACT;0;US;204.1164;157.39642;125.19139;229.06396;413;42;2:15;1:48;7:46;23:58;0:59;22:02
117991;Dex Hopkins;Dex;Hopkins;M;29;US;32;All;0;187.42;97.52228;null;null;01;Central East;Central East;Central East;ACT;0;US;219.99213;1519.5332;1036.4578;233.59988;474;74;2:14;1:27;7:10;18:52;1:09;24:17
505544;Harold Fisher;Harold;Fisher;M;21;US;32;All;0;162.93999;86.18248;null;null;01;Central East;Central East;Central East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
468873;Josh Workman;Josh;Workman;M;20;US;32;All;0;161.93999;70.30676;null;null;01;North East;North East;North East;ACT;0;US;188.24068;142.88148;117.93392;197.31252;--;--;1:58;--;--;--;--;--
1325298;Aleksandar Ilin;Aleksandar;Ilin;M;28;RU;32;All;0;175;87;null;null;01;Europe North;Europe North;Europe North;ACT;0;RU;185;--;120;230;--;--;2:15;1:30;--;--;0:58;21:40
514502;Lefteris Theofanidis;Lefteris;Theofanidis;M;28;GR;32;All;0;171;85;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GR;290.2989;181.4368;140.61353;--;--;--;2:11;--;--;--;--;--
6346;Sam Stewart;Sam;Stewart;M;21;IE;32;All;0;163.93999;85;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;IE;200;145;121;230;--;50;2:10;1:26;8:06;--;--;--
263026;Zach Watts;Zach;Watts;M;22;US;32;All;0;185.42;88.45044;null;null;01;Central East;Central East;Central East;ACT;0;US;201.84843;165.56108;136.0776;229.06396;--;50;--;--;--;--;--;--
2435;Alec Harwood;Alec;Harwood;M;29;GB;32;All;0;175;90;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GB;202;150;125;260;--;--;--;--;--;--;--;--
90920;Tony Spaleny;Tony;Spaleny;M;21;US;32;All;0;162.93999;81.64656;null;null;01;North Central;North Central;North Central;ACT;0;US;183.70476;147.4174;113.398;185.97272;410;50;2:29;--;--;--;0:58;--
13842;Ryan Sunshine;Ryan;Sunshine;M;25;US;32;All;0;162.93999;84.8217;null;null;01;North East;North East;North East;ACT;0;US;185.97272;154.22128;124.7378;226.796;--;60;2:12;1:36;7:58;--;--;18:30
